Date,Relative Humidity (%),District
2002-02-15,82.69,JRASULOV
2002-02-16,62.19,JRASULOV
2002-02-17,88.0,JRASULOV
2002-02-18,74.88,JRASULOV
2002-02-19,82.31,JRASULOV
2002-02-20,57.81,JRASULOV
2002-02-21,51.38,JRASULOV
2002-02-22,63.75,JRASULOV
2002-02-23,66.31,JRASULOV
2002-02-24,46.31,JRASULOV
2002-02-25,48.69,JRASULOV
2002-02-26,55.12,JRASULOV
2002-02-27,54.69,JRASULOV
2002-02-28,56.12,JRASULOV
2002-03-01,78.69,JRASULOV
2002-03-02,60.88,JRASULOV
2002-03-03,47.94,JRASULOV
2002-03-04,41.75,JRASULOV
2002-03-05,35.12,JRASULOV
2002-03-06,48.62,JRASULOV
2002-03-07,87.5,JRASULOV
2002-03-08,63.75,JRASULOV
2002-03-09,36.5,JRASULOV
2002-03-10,51.31,JRASULOV
2002-03-11,86.88,JRASULOV
2002-03-12,44.62,JRASULOV
2002-03-13,44.0,JRASULOV
2002-03-14,43.31,JRASULOV
2002-03-15,44.56,JRASULOV
2002-03-16,43.31,JRASULOV
2002-03-17,58.5,JRASULOV
2002-03-18,77.25,JRASULOV
2002-03-19,50.0,JRASULOV
2002-03-20,50.44,JRASULOV
2002-03-21,51.44,JRASULOV
2002-03-22,70.12,JRASULOV
2002-03-23,61.69,JRASULOV
2002-03-24,86.06,JRASULOV
2002-03-25,69.81,JRASULOV
2002-03-26,50.56,JRASULOV
2002-03-27,42.62,JRASULOV
2002-03-28,34.62,JRASULOV
2002-03-29,36.56,JRASULOV
2002-03-30,78.38,JRASULOV
2002-03-31,85.31,JRASULOV
2002-04-01,58.88,JRASULOV
2002-04-02,43.88,JRASULOV
2002-04-03,47.81,JRASULOV
2002-04-04,55.31,JRASULOV
2002-04-05,80.56,JRASULOV
2002-04-06,69.12,JRASULOV
2002-04-07,62.12,JRASULOV
2002-04-08,42.88,JRASULOV
2002-04-09,42.31,JRASULOV
2002-04-10,39.31,JRASULOV
2002-04-11,45.5,JRASULOV
2002-04-12,75.88,JRASULOV
2002-04-13,69.25,JRASULOV
2002-04-14,73.56,JRASULOV
2002-04-15,81.88,JRASULOV
2002-04-16,57.12,JRASULOV
2002-04-17,59.12,JRASULOV
2002-04-18,51.69,JRASULOV
2002-04-19,61.62,JRASULOV
2002-04-20,52.56,JRASULOV
2002-04-21,53.88,JRASULOV
2002-04-22,86.62,JRASULOV
2002-04-23,88.69,JRASULOV
2002-04-24,71.31,JRASULOV
2002-04-25,58.56,JRASULOV
2002-04-26,64.56,JRASULOV
2002-04-27,85.94,JRASULOV
2002-04-28,65.88,JRASULOV
2002-04-29,51.94,JRASULOV
2002-04-30,66.62,JRASULOV
2002-05-01,64.56,JRASULOV
2002-05-02,66.0,JRASULOV
2002-05-03,56.69,JRASULOV
2002-05-04,53.5,JRASULOV
2002-05-05,56.19,JRASULOV
2002-05-06,69.94,JRASULOV
2002-05-07,56.56,JRASULOV
2002-05-08,48.94,JRASULOV
2002-05-09,63.25,JRASULOV
2002-05-10,54.0,JRASULOV
2002-05-11,42.75,JRASULOV
2002-05-12,47.5,JRASULOV
2002-05-13,61.19,JRASULOV
2002-05-14,79.0,JRASULOV
2002-05-15,52.81,JRASULOV
2002-05-16,50.25,JRASULOV
2002-05-17,68.19,JRASULOV
2002-05-18,57.25,JRASULOV
2002-05-19,46.75,JRASULOV
2002-05-20,44.5,JRASULOV
2002-05-21,39.94,JRASULOV
2002-05-22,43.5,JRASULOV
2002-05-23,58.62,JRASULOV
2002-05-24,49.88,JRASULOV
2002-05-25,40.69,JRASULOV
2002-05-26,39.19,JRASULOV
2002-05-27,69.38,JRASULOV
2002-05-28,49.12,JRASULOV
2002-05-29,41.62,JRASULOV
2002-05-30,37.69,JRASULOV
2002-05-31,36.12,JRASULOV
2002-06-01,38.81,JRASULOV
2002-06-02,33.81,JRASULOV
2002-06-03,39.94,JRASULOV
2002-06-04,44.44,JRASULOV
2002-06-05,42.88,JRASULOV
2002-06-06,40.19,JRASULOV
2002-06-07,32.69,JRASULOV
2002-06-08,40.0,JRASULOV
2002-06-09,45.25,JRASULOV
2002-06-10,36.25,JRASULOV
2002-06-11,31.75,JRASULOV
2002-06-12,31.81,JRASULOV
2002-06-13,29.12,JRASULOV
2002-06-14,28.88,JRASULOV
2002-06-15,34.69,JRASULOV
2002-06-16,42.19,JRASULOV
2002-06-17,40.31,JRASULOV
2002-06-18,32.38,JRASULOV
2002-06-19,29.56,JRASULOV
2002-06-20,28.12,JRASULOV
2002-06-21,21.88,JRASULOV
2002-06-22,21.94,JRASULOV
2002-06-23,40.31,JRASULOV
2002-06-24,38.69,JRASULOV
2002-06-25,34.69,JRASULOV
2002-06-26,28.69,JRASULOV
2002-06-27,22.44,JRASULOV
2002-06-28,18.5,JRASULOV
2002-06-29,18.94,JRASULOV
2002-06-30,22.19,JRASULOV
2002-07-01,34.12,JRASULOV
2002-07-02,33.69,JRASULOV
2002-07-03,30.25,JRASULOV
2002-07-04,29.31,JRASULOV
2002-07-05,28.44,JRASULOV
2002-07-06,27.81,JRASULOV
2002-07-07,27.69,JRASULOV
2002-07-08,27.38,JRASULOV
2002-07-09,26.5,JRASULOV
2002-07-10,26.81,JRASULOV
2002-07-11,25.0,JRASULOV
2002-07-12,21.69,JRASULOV
2002-07-13,19.25,JRASULOV
2002-07-14,17.69,JRASULOV
2002-07-15,18.25,JRASULOV
2002-07-16,18.69,JRASULOV
2002-07-17,20.75,JRASULOV
2002-07-18,19.44,JRASULOV
2002-07-19,18.5,JRASULOV
2002-07-20,25.0,JRASULOV
2002-07-21,25.5,JRASULOV
2002-07-22,23.94,JRASULOV
2002-07-23,17.38,JRASULOV
2002-07-24,13.75,JRASULOV
2002-07-25,12.31,JRASULOV
2002-07-26,12.69,JRASULOV
2002-07-27,13.62,JRASULOV
2002-07-28,14.75,JRASULOV
2002-07-29,17.69,JRASULOV
2002-07-30,24.5,JRASULOV
2002-07-31,23.75,JRASULOV
2002-08-01,20.81,JRASULOV
2002-08-02,18.5,JRASULOV
2002-08-03,20.19,JRASULOV
2002-08-04,21.5,JRASULOV
2002-08-05,19.12,JRASULOV
2002-08-06,16.75,JRASULOV
2002-08-07,16.31,JRASULOV
2002-08-08,14.94,JRASULOV
2002-08-09,13.38,JRASULOV
2002-08-10,12.19,JRASULOV
2002-08-11,15.81,JRASULOV
2002-08-12,29.88,JRASULOV
2002-08-13,22.31,JRASULOV
2002-08-14,22.44,JRASULOV
2002-08-15,25.81,JRASULOV
2002-08-16,21.06,JRASULOV
2002-08-17,15.06,JRASULOV
2002-08-18,12.81,JRASULOV
2002-08-19,13.38,JRASULOV
2002-08-20,20.25,JRASULOV
2002-08-21,23.5,JRASULOV
2002-08-22,18.12,JRASULOV
2002-08-23,14.69,JRASULOV
2002-08-24,12.0,JRASULOV
2002-08-25,16.19,JRASULOV
2002-08-26,25.19,JRASULOV
2002-08-27,19.06,JRASULOV
2002-08-28,20.56,JRASULOV
2002-08-29,29.44,JRASULOV
2002-08-30,29.94,JRASULOV
2002-08-31,25.0,JRASULOV
2002-09-01,22.94,JRASULOV
2002-09-02,26.69,JRASULOV
2002-09-03,24.69,JRASULOV
2002-09-04,23.12,JRASULOV
2002-09-05,20.0,JRASULOV
2002-09-06,24.06,JRASULOV
2002-09-07,20.88,JRASULOV
2002-09-08,13.94,JRASULOV
2002-09-09,12.44,JRASULOV
2002-09-10,13.56,JRASULOV
2002-09-11,12.31,JRASULOV
2002-09-12,9.94,JRASULOV
2002-09-13,8.31,JRASULOV
2002-09-14,12.56,JRASULOV
2002-09-15,22.81,JRASULOV
2002-09-16,28.38,JRASULOV
2002-09-17,23.12,JRASULOV
2002-09-18,13.94,JRASULOV
2002-09-19,9.81,JRASULOV
2002-09-20,10.38,JRASULOV
2002-09-21,11.38,JRASULOV
2002-09-22,17.75,JRASULOV
2002-09-23,20.44,JRASULOV
2002-09-24,20.88,JRASULOV
2002-09-25,19.81,JRASULOV
2002-09-26,19.31,JRASULOV
2002-09-27,20.19,JRASULOV
2002-09-28,22.38,JRASULOV
2002-09-29,22.62,JRASULOV
2002-09-30,18.31,JRASULOV
2002-10-01,19.75,JRASULOV
2002-10-02,17.94,JRASULOV
2002-10-03,15.06,JRASULOV
2002-10-04,13.56,JRASULOV
2002-10-05,12.56,JRASULOV
2002-10-06,26.62,JRASULOV
2002-10-07,29.94,JRASULOV
2002-10-08,29.38,JRASULOV
2002-10-09,22.56,JRASULOV
2002-10-10,17.75,JRASULOV
2002-10-11,16.94,JRASULOV
2002-10-12,21.62,JRASULOV
2002-10-13,29.38,JRASULOV
2002-10-14,44.69,JRASULOV
2002-10-15,48.81,JRASULOV
2002-10-16,42.06,JRASULOV
2002-10-17,37.31,JRASULOV
2002-10-18,42.44,JRASULOV
2002-10-19,42.94,JRASULOV
2002-10-20,22.75,JRASULOV
2002-10-21,15.56,JRASULOV
2002-10-22,11.38,JRASULOV
2002-10-23,29.25,JRASULOV
2002-10-24,52.94,JRASULOV
2002-10-25,41.38,JRASULOV
2002-10-26,37.88,JRASULOV
2002-10-27,36.38,JRASULOV
2002-10-28,29.81,JRASULOV
2002-10-29,24.38,JRASULOV
2002-10-30,25.88,JRASULOV
2002-10-31,19.12,JRASULOV
2002-11-01,14.0,JRASULOV
2002-11-02,11.25,JRASULOV
2002-11-03,33.31,JRASULOV
2002-11-04,52.62,JRASULOV
2002-11-05,54.25,JRASULOV
2002-11-06,56.62,JRASULOV
2002-11-07,51.5,JRASULOV
2002-11-08,54.94,JRASULOV
2002-11-09,59.5,JRASULOV
2002-11-10,50.38,JRASULOV
2002-11-11,29.81,JRASULOV
2002-11-12,29.75,JRASULOV
2002-11-13,30.5,JRASULOV
2002-11-14,71.44,JRASULOV
2002-11-15,84.31,JRASULOV
2002-11-16,83.75,JRASULOV
2002-11-17,75.62,JRASULOV
2002-11-18,59.62,JRASULOV
2002-11-19,38.88,JRASULOV
2002-11-20,38.94,JRASULOV
2002-11-21,48.44,JRASULOV
2002-11-22,42.81,JRASULOV
2002-11-23,40.56,JRASULOV
2002-11-24,37.69,JRASULOV
2002-11-25,33.75,JRASULOV
2002-11-26,43.5,JRASULOV
2002-11-27,49.44,JRASULOV
2002-11-28,65.25,JRASULOV
2002-11-29,56.19,JRASULOV
2002-11-30,62.81,JRASULOV
2002-12-01,45.56,JRASULOV
2002-12-02,83.75,JRASULOV
2002-12-03,85.06,JRASULOV
2002-12-04,73.56,JRASULOV
2002-12-05,58.38,JRASULOV
2002-12-06,39.81,JRASULOV
2002-12-07,32.38,JRASULOV
2002-12-08,42.31,JRASULOV
2002-12-09,51.38,JRASULOV
2002-12-10,75.12,JRASULOV
2002-12-11,77.19,JRASULOV
2002-12-12,84.56,JRASULOV
2002-12-13,64.5,JRASULOV
2002-12-14,75.06,JRASULOV
2002-12-15,76.12,JRASULOV
2002-12-16,54.88,JRASULOV
2002-12-17,71.12,JRASULOV
2002-12-18,88.5,JRASULOV
2002-12-19,73.06,JRASULOV
2002-12-20,68.25,JRASULOV
2002-12-21,53.94,JRASULOV
2002-12-22,59.0,JRASULOV
2002-12-23,85.69,JRASULOV
2002-12-24,67.06,JRASULOV
2002-12-25,43.81,JRASULOV
2002-12-26,50.94,JRASULOV
2002-12-27,79.81,JRASULOV
2002-12-28,81.88,JRASULOV
2002-12-29,51.88,JRASULOV
2002-12-30,64.06,JRASULOV
2002-12-31,43.0,JRASULOV
2003-01-01,37.56,JRASULOV
2003-01-02,38.0,JRASULOV
2003-01-03,39.0,JRASULOV
2003-01-04,38.94,JRASULOV
2003-01-05,42.94,JRASULOV
2003-01-06,58.69,JRASULOV
2003-01-07,53.06,JRASULOV
2003-01-08,56.62,JRASULOV
2003-01-09,58.06,JRASULOV
2003-01-10,41.12,JRASULOV
2003-01-11,81.38,JRASULOV
2003-01-12,51.88,JRASULOV
2003-01-13,41.56,JRASULOV
2003-01-14,49.56,JRASULOV
2003-01-15,53.38,JRASULOV
2003-01-16,50.5,JRASULOV
2003-01-17,82.25,JRASULOV
2003-01-18,57.31,JRASULOV
2003-01-19,81.5,JRASULOV
2003-01-20,63.5,JRASULOV
2003-01-21,74.0,JRASULOV
2003-01-22,78.81,JRASULOV
2003-01-23,68.0,JRASULOV
2003-01-24,68.0,JRASULOV
2003-01-25,57.94,JRASULOV
2003-01-26,56.0,JRASULOV
2003-01-27,67.25,JRASULOV
2003-01-28,48.62,JRASULOV
2003-01-29,53.62,JRASULOV
2003-01-30,81.81,JRASULOV
2003-01-31,51.38,JRASULOV
2003-02-01,44.19,JRASULOV
2003-02-02,34.44,JRASULOV
2003-02-03,31.62,JRASULOV
2003-02-04,32.44,JRASULOV
2003-02-05,47.88,JRASULOV
2003-02-06,73.75,JRASULOV
2003-02-07,72.44,JRASULOV
2003-02-08,44.06,JRASULOV
2003-02-09,41.81,JRASULOV
2003-02-10,35.88,JRASULOV
2003-02-11,38.38,JRASULOV
2003-02-12,66.06,JRASULOV
2003-02-13,76.94,JRASULOV
2003-02-14,40.38,JRASULOV
2003-02-15,70.75,JRASULOV
2003-02-16,81.81,JRASULOV
2003-02-17,92.0,JRASULOV
2003-02-18,84.38,JRASULOV
2003-02-19,64.12,JRASULOV
2003-02-20,54.81,JRASULOV
2003-02-21,52.19,JRASULOV
2003-02-22,64.5,JRASULOV
2003-02-23,71.75,JRASULOV
2003-02-24,78.69,JRASULOV
2003-02-25,67.38,JRASULOV
2003-02-26,45.62,JRASULOV
2003-02-27,69.06,JRASULOV
2003-02-28,78.94,JRASULOV
2003-03-01,69.62,JRASULOV
2003-03-02,89.06,JRASULOV
2003-03-03,76.88,JRASULOV
2003-03-04,44.88,JRASULOV
2003-03-05,40.44,JRASULOV
2003-03-06,41.56,JRASULOV
2003-03-07,41.69,JRASULOV
2003-03-08,50.56,JRASULOV
2003-03-09,88.12,JRASULOV
2003-03-10,70.06,JRASULOV
2003-03-11,50.0,JRASULOV
2003-03-12,43.06,JRASULOV
2003-03-13,50.06,JRASULOV
2003-03-14,67.5,JRASULOV
2003-03-15,72.12,JRASULOV
2003-03-16,66.5,JRASULOV
2003-03-17,48.69,JRASULOV
2003-03-18,52.75,JRASULOV
2003-03-19,68.0,JRASULOV
2003-03-20,45.56,JRASULOV
2003-03-21,47.0,JRASULOV
2003-03-22,76.12,JRASULOV
2003-03-23,73.94,JRASULOV
2003-03-24,73.5,JRASULOV
2003-03-25,73.81,JRASULOV
2003-03-26,46.25,JRASULOV
2003-03-27,61.75,JRASULOV
2003-03-28,74.56,JRASULOV
2003-03-29,65.94,JRASULOV
2003-03-30,62.12,JRASULOV
2003-03-31,80.44,JRASULOV
2003-04-01,65.44,JRASULOV
2003-04-02,50.94,JRASULOV
2003-04-03,46.12,JRASULOV
2003-04-04,42.25,JRASULOV
2003-04-05,55.38,JRASULOV
2003-04-06,62.62,JRASULOV
2003-04-07,50.81,JRASULOV
2003-04-08,49.69,JRASULOV
2003-04-09,50.25,JRASULOV
2003-04-10,54.38,JRASULOV
2003-04-11,56.94,JRASULOV
2003-04-12,48.44,JRASULOV
2003-04-13,56.81,JRASULOV
2003-04-14,85.75,JRASULOV
2003-04-15,85.69,JRASULOV
2003-04-16,78.75,JRASULOV
2003-04-17,66.44,JRASULOV
2003-04-18,86.0,JRASULOV
2003-04-19,81.94,JRASULOV
2003-04-20,63.44,JRASULOV
2003-04-21,48.88,JRASULOV
2003-04-22,55.75,JRASULOV
2003-04-23,61.69,JRASULOV
2003-04-24,87.69,JRASULOV
2003-04-25,71.0,JRASULOV
2003-04-26,50.94,JRASULOV
2003-04-27,36.31,JRASULOV
2003-04-28,38.06,JRASULOV
2003-04-29,57.31,JRASULOV
2003-04-30,71.19,JRASULOV
2003-05-01,80.38,JRASULOV
2003-05-02,68.44,JRASULOV
2003-05-03,53.56,JRASULOV
2003-05-04,46.44,JRASULOV
2003-05-05,52.38,JRASULOV
2003-05-06,42.44,JRASULOV
2003-05-07,32.69,JRASULOV
2003-05-08,34.25,JRASULOV
2003-05-09,39.5,JRASULOV
2003-05-10,75.88,JRASULOV
2003-05-11,59.94,JRASULOV
2003-05-12,60.12,JRASULOV
2003-05-13,52.31,JRASULOV
2003-05-14,65.44,JRASULOV
2003-05-15,65.69,JRASULOV
2003-05-16,50.06,JRASULOV
2003-05-17,48.0,JRASULOV
2003-05-18,52.69,JRASULOV
2003-05-19,53.88,JRASULOV
2003-05-20,46.19,JRASULOV
2003-05-21,45.44,JRASULOV
2003-05-22,44.88,JRASULOV
2003-05-23,46.69,JRASULOV
2003-05-24,52.56,JRASULOV
2003-05-25,70.38,JRASULOV
2003-05-26,80.25,JRASULOV
2003-05-27,72.25,JRASULOV
2003-05-28,57.12,JRASULOV
2003-05-29,51.69,JRASULOV
2003-05-30,42.62,JRASULOV
2003-05-31,60.31,JRASULOV
2003-06-01,52.31,JRASULOV
2003-06-02,48.56,JRASULOV
2003-06-03,59.06,JRASULOV
2003-06-04,47.62,JRASULOV
2003-06-05,42.25,JRASULOV
2003-06-06,49.38,JRASULOV
2003-06-07,75.0,JRASULOV
2003-06-08,51.5,JRASULOV
2003-06-09,48.31,JRASULOV
2003-06-10,43.44,JRASULOV
2003-06-11,58.12,JRASULOV
2003-06-12,60.44,JRASULOV
2003-06-13,43.31,JRASULOV
2003-06-14,37.19,JRASULOV
2003-06-15,38.69,JRASULOV
2003-06-16,40.38,JRASULOV
2003-06-17,43.56,JRASULOV
2003-06-18,39.56,JRASULOV
2003-06-19,39.38,JRASULOV
2003-06-20,41.94,JRASULOV
2003-06-21,62.19,JRASULOV
2003-06-22,48.19,JRASULOV
2003-06-23,38.94,JRASULOV
2003-06-24,33.62,JRASULOV
2003-06-25,30.88,JRASULOV
2003-06-26,49.06,JRASULOV
2003-06-27,35.94,JRASULOV
2003-06-28,32.0,JRASULOV
2003-06-29,33.56,JRASULOV
2003-06-30,29.75,JRASULOV
2003-07-01,27.0,JRASULOV
2003-07-02,24.19,JRASULOV
2003-07-03,22.88,JRASULOV
2003-07-04,28.69,JRASULOV
2003-07-05,34.38,JRASULOV
2003-07-06,31.56,JRASULOV
2003-07-07,28.0,JRASULOV
2003-07-08,29.06,JRASULOV
2003-07-09,30.19,JRASULOV
2003-07-10,27.75,JRASULOV
2003-07-11,24.56,JRASULOV
2003-07-12,34.88,JRASULOV
2003-07-13,32.75,JRASULOV
2003-07-14,31.38,JRASULOV
2003-07-15,29.88,JRASULOV
2003-07-16,29.25,JRASULOV
2003-07-17,26.19,JRASULOV
2003-07-18,21.75,JRASULOV
2003-07-19,19.69,JRASULOV
2003-07-20,17.5,JRASULOV
2003-07-21,20.0,JRASULOV
2003-07-22,31.31,JRASULOV
2003-07-23,30.44,JRASULOV
2003-07-24,27.5,JRASULOV
2003-07-25,21.38,JRASULOV
2003-07-26,20.19,JRASULOV
2003-07-27,20.5,JRASULOV
2003-07-28,18.5,JRASULOV
2003-07-29,16.12,JRASULOV
2003-07-30,13.81,JRASULOV
2003-07-31,12.31,JRASULOV
2003-08-01,22.5,JRASULOV
2003-08-02,26.44,JRASULOV
2003-08-03,24.19,JRASULOV
2003-08-04,35.56,JRASULOV
2003-08-05,29.94,JRASULOV
2003-08-06,25.56,JRASULOV
2003-08-07,27.38,JRASULOV
2003-08-08,22.0,JRASULOV
2003-08-09,15.94,JRASULOV
2003-08-10,14.25,JRASULOV
2003-08-11,13.88,JRASULOV
2003-08-12,15.12,JRASULOV
2003-08-13,16.12,JRASULOV
2003-08-14,15.5,JRASULOV
2003-08-15,15.69,JRASULOV
2003-08-16,14.31,JRASULOV
2003-08-17,13.88,JRASULOV
2003-08-18,22.25,JRASULOV
2003-08-19,23.44,JRASULOV
2003-08-20,28.06,JRASULOV
2003-08-21,29.81,JRASULOV
2003-08-22,28.38,JRASULOV
2003-08-23,26.56,JRASULOV
2003-08-24,24.75,JRASULOV
2003-08-25,24.5,JRASULOV
2003-08-26,25.25,JRASULOV
2003-08-27,25.56,JRASULOV
2003-08-28,23.62,JRASULOV
2003-08-29,21.75,JRASULOV
2003-08-30,23.81,JRASULOV
2003-08-31,29.62,JRASULOV
2003-09-01,27.88,JRASULOV
2003-09-02,22.56,JRASULOV
2003-09-03,21.88,JRASULOV
2003-09-04,22.88,JRASULOV
2003-09-05,25.12,JRASULOV
2003-09-06,24.5,JRASULOV
2003-09-07,18.81,JRASULOV
2003-09-08,20.0,JRASULOV
2003-09-09,23.25,JRASULOV
2003-09-10,23.69,JRASULOV
2003-09-11,22.12,JRASULOV
2003-09-12,32.38,JRASULOV
2003-09-13,32.19,JRASULOV
2003-09-14,27.81,JRASULOV
2003-09-15,27.75,JRASULOV
2003-09-16,29.5,JRASULOV
2003-09-17,22.69,JRASULOV
2003-09-18,15.88,JRASULOV
2003-09-19,12.75,JRASULOV
2003-09-20,11.5,JRASULOV
2003-09-21,25.38,JRASULOV
2003-09-22,34.12,JRASULOV
2003-09-23,45.5,JRASULOV
2003-09-24,30.06,JRASULOV
2003-09-25,26.19,JRASULOV
2003-09-26,24.31,JRASULOV
2003-09-27,24.38,JRASULOV
2003-09-28,23.0,JRASULOV
2003-09-29,19.31,JRASULOV
2003-09-30,17.69,JRASULOV
2003-10-01,16.56,JRASULOV
2003-10-02,14.12,JRASULOV
2003-10-03,15.81,JRASULOV
2003-10-04,25.12,JRASULOV
2003-10-05,45.44,JRASULOV
2003-10-06,66.12,JRASULOV
2003-10-07,67.06,JRASULOV
2003-10-08,49.56,JRASULOV
2003-10-09,45.44,JRASULOV
2003-10-10,34.69,JRASULOV
2003-10-11,28.94,JRASULOV
2003-10-12,30.38,JRASULOV
2003-10-13,30.75,JRASULOV
2003-10-14,25.19,JRASULOV
2003-10-15,23.25,JRASULOV
2003-10-16,20.94,JRASULOV
2003-10-17,15.75,JRASULOV
2003-10-18,12.94,JRASULOV
2003-10-19,12.81,JRASULOV
2003-10-20,15.5,JRASULOV
2003-10-21,57.94,JRASULOV
2003-10-22,52.88,JRASULOV
2003-10-23,34.56,JRASULOV
2003-10-24,40.25,JRASULOV
2003-10-25,22.56,JRASULOV
2003-10-26,16.0,JRASULOV
2003-10-27,15.94,JRASULOV
2003-10-28,22.31,JRASULOV
2003-10-29,17.38,JRASULOV
2003-10-30,17.38,JRASULOV
2003-10-31,20.5,JRASULOV
2003-11-01,31.81,JRASULOV
2003-11-02,49.31,JRASULOV
2003-11-03,51.94,JRASULOV
2003-11-04,71.88,JRASULOV
2003-11-05,82.62,JRASULOV
2003-11-06,81.94,JRASULOV
2003-11-07,84.62,JRASULOV
2003-11-08,77.19,JRASULOV
2003-11-09,46.25,JRASULOV
2003-11-10,43.44,JRASULOV
2003-11-11,38.88,JRASULOV
2003-11-12,59.06,JRASULOV
2003-11-13,72.94,JRASULOV
2003-11-14,54.75,JRASULOV
2003-11-15,76.19,JRASULOV
2003-11-16,88.62,JRASULOV
2003-11-17,82.62,JRASULOV
2003-11-18,61.75,JRASULOV
2003-11-19,38.75,JRASULOV
2003-11-20,37.44,JRASULOV
2003-11-21,38.75,JRASULOV
2003-11-22,60.12,JRASULOV
2003-11-23,84.0,JRASULOV
2003-11-24,42.12,JRASULOV
2003-11-25,31.62,JRASULOV
2003-11-26,41.31,JRASULOV
2003-11-27,38.88,JRASULOV
2003-11-28,42.81,JRASULOV
2003-11-29,57.56,JRASULOV
2003-11-30,64.12,JRASULOV
2003-12-01,63.12,JRASULOV
2003-12-02,79.06,JRASULOV
2003-12-03,63.62,JRASULOV
2003-12-04,52.69,JRASULOV
2003-12-05,77.62,JRASULOV
2003-12-06,57.38,JRASULOV
2003-12-07,63.94,JRASULOV
2003-12-08,88.44,JRASULOV
2003-12-09,54.88,JRASULOV
2003-12-10,57.44,JRASULOV
2003-12-11,83.31,JRASULOV
2003-12-12,90.0,JRASULOV
2003-12-13,82.94,JRASULOV
2003-12-14,57.0,JRASULOV
2003-12-15,35.0,JRASULOV
2003-12-16,31.81,JRASULOV
2003-12-17,34.56,JRASULOV
2003-12-18,39.06,JRASULOV
2003-12-19,50.69,JRASULOV
2003-12-20,56.25,JRASULOV
2003-12-21,78.56,JRASULOV
2003-12-22,90.25,JRASULOV
2003-12-23,79.88,JRASULOV
2003-12-24,52.69,JRASULOV
2003-12-25,39.0,JRASULOV
2003-12-26,67.62,JRASULOV
2003-12-27,56.56,JRASULOV
2003-12-28,50.38,JRASULOV
2003-12-29,81.31,JRASULOV
2003-12-30,92.44,JRASULOV
2003-12-31,88.0,JRASULOV
2004-01-01,82.56,JRASULOV
2004-01-02,74.12,JRASULOV
2004-01-03,47.94,JRASULOV
2004-01-04,43.44,JRASULOV
2004-01-05,52.94,JRASULOV
2004-01-06,51.0,JRASULOV
2004-01-07,63.19,JRASULOV
2004-01-08,63.81,JRASULOV
2004-01-09,50.12,JRASULOV
2004-01-10,52.69,JRASULOV
2004-01-11,83.06,JRASULOV
2004-01-12,86.25,JRASULOV
2004-01-13,60.5,JRASULOV
2004-01-14,39.62,JRASULOV
2004-01-15,66.0,JRASULOV
2004-01-16,91.75,JRASULOV
2004-01-17,81.19,JRASULOV
2004-01-18,41.75,JRASULOV
2004-01-19,34.94,JRASULOV
2004-01-20,64.06,JRASULOV
2004-01-21,85.88,JRASULOV
2004-01-22,80.5,JRASULOV
2004-01-23,55.12,JRASULOV
2004-01-24,35.81,JRASULOV
2004-01-25,61.75,JRASULOV
2004-01-26,71.88,JRASULOV
2004-01-27,70.38,JRASULOV
2004-01-28,66.5,JRASULOV
2004-01-29,83.0,JRASULOV
2004-01-30,84.44,JRASULOV
2004-01-31,77.12,JRASULOV
2004-02-01,58.44,JRASULOV
2004-02-02,44.31,JRASULOV
2004-02-03,42.44,JRASULOV
2004-02-04,65.56,JRASULOV
2004-02-05,56.0,JRASULOV
2004-02-06,43.25,JRASULOV
2004-02-07,61.19,JRASULOV
2004-02-08,84.5,JRASULOV
2004-02-09,67.31,JRASULOV
2004-02-10,46.38,JRASULOV
2004-02-11,38.06,JRASULOV
2004-02-12,35.69,JRASULOV
2004-02-13,70.5,JRASULOV
2004-02-14,50.0,JRASULOV
2004-02-15,47.94,JRASULOV
2004-02-16,61.69,JRASULOV
2004-02-17,65.19,JRASULOV
2004-02-18,55.5,JRASULOV
2004-02-19,72.88,JRASULOV
2004-02-20,44.19,JRASULOV
2004-02-21,71.69,JRASULOV
2004-02-22,49.44,JRASULOV
2004-02-23,42.81,JRASULOV
2004-02-24,54.44,JRASULOV
2004-02-25,65.44,JRASULOV
2004-02-26,75.19,JRASULOV
2004-02-27,58.62,JRASULOV
2004-02-28,49.31,JRASULOV
2004-02-29,57.62,JRASULOV
2004-03-01,70.0,JRASULOV
2004-03-02,36.5,JRASULOV
2004-03-03,58.25,JRASULOV
2004-03-04,66.12,JRASULOV
2004-03-05,48.81,JRASULOV
2004-03-06,40.38,JRASULOV
2004-03-07,42.62,JRASULOV
2004-03-08,73.06,JRASULOV
2004-03-09,81.81,JRASULOV
2004-03-10,61.69,JRASULOV
2004-03-11,63.44,JRASULOV
2004-03-12,57.0,JRASULOV
2004-03-13,70.5,JRASULOV
2004-03-14,70.38,JRASULOV
2004-03-15,86.38,JRASULOV
2004-03-16,81.81,JRASULOV
2004-03-17,87.62,JRASULOV
2004-03-18,71.25,JRASULOV
2004-03-19,63.94,JRASULOV
2004-03-20,70.88,JRASULOV
2004-03-21,85.75,JRASULOV
2004-03-22,69.38,JRASULOV
2004-03-23,53.44,JRASULOV
2004-03-24,53.31,JRASULOV
2004-03-25,60.94,JRASULOV
2004-03-26,54.75,JRASULOV
2004-03-27,50.56,JRASULOV
2004-03-28,49.12,JRASULOV
2004-03-29,47.81,JRASULOV
2004-03-30,41.44,JRASULOV
2004-03-31,39.38,JRASULOV
