Date,Relative Humidity (%),Temperature (C),Solar Radiation (kWh/m²),Wind Speed (m/s),Precipitation (mm),District
20000303,39.0,4.46,15.36,3.19,0.01,BGAFUROV
20000303,58.56,4.67,7.71,2.48,1.2,BOKHTAR
20000303,51.88,2.23,11.46,2.35,0.78,DUSHANBE
20000303,41.75,4.51,14.05,3.45,0.0,ISTARAVSHAN
20000303,39.0,4.46,15.36,3.19,0.01,JRASULOV
20000303,50.06,5.07,15.36,3.88,0.0,KHUJAND
20000303,53.19,2.3,9.66,2.39,1.3,KULOB
20000304,72.5,0.65,7.71,2.8,0.72,BGAFUROV
20000304,83.69,-0.28,9.31,2.71,11.7,BOKHTAR
20000304,85.94,-3.07,8.52,2.38,10.5,DUSHANBE
20000304,69.44,1.56,9.37,2.83,0.7,ISTARAVSHAN
20000304,72.5,0.65,7.71,2.8,0.72,JRASULOV
20000304,71.81,2.52,7.71,2.25,0.16,KHUJAND
20000304,82.62,-4.22,7.06,2.49,10.51,KULOB
20000305,53.62,2.81,17.12,2.36,0.05,BGAFUROV
20000305,56.0,2.12,20.17,2.7,0.0,BOKHTAR
20000305,56.88,-1.44,15.31,2.55,0.0,DUSHANBE
20000305,49.75,3.16,17.14,2.91,0.05,ISTARAVSHAN
20000305,53.62,2.81,17.12,2.36,0.05,JRASULOV
20000305,57.25,3.97,17.12,2.65,0.06,KHUJAND
20000305,47.88,-1.14,18.28,2.22,0.01,KULOB
20000306,42.94,3.37,16.54,2.84,0.0,BGAFUROV
20000306,43.5,6.18,13.21,1.72,0.0,BOKHTAR
20000306,46.06,2.4,13.6,2.25,0.0,DUSHANBE
20000306,43.38,4.03,16.73,2.89,0.0,ISTARAVSHAN
20000306,42.94,3.37,16.54,2.84,0.0,JRASULOV
20000306,46.62,4.91,16.54,2.47,0.0,KHUJAND
20000306,43.25,1.96,13.74,1.43,0.0,KULOB
20000307,40.25,5.67,19.27,2.73,0.0,BGAFUROV
20000307,48.69,7.41,20.8,1.52,0.0,BOKHTAR
20000307,50.19,3.72,16.7,1.75,0.0,DUSHANBE
20000307,42.19,5.91,18.89,3.05,0.0,ISTARAVSHAN
20000307,40.25,5.67,19.27,2.73,0.0,JRASULOV
20000307,44.06,6.57,19.27,2.34,0.0,KHUJAND
20000307,48.25,2.72,20.74,1.77,0.0,KULOB
20000308,36.81,8.08,17.6,3.47,0.0,BGAFUROV
20000308,35.44,10.12,21.12,1.89,0.0,BOKHTAR
20000308,35.38,6.19,17.14,2.28,0.0,DUSHANBE
20000308,37.31,9.12,19.28,4.0,0.0,ISTARAVSHAN
20000308,36.81,8.08,17.6,3.47,0.0,JRASULOV
20000308,43.0,8.78,17.6,2.89,0.0,KHUJAND
20000308,37.19,5.9,20.67,2.38,0.0,KULOB
20000309,34.75,9.93,19.98,3.32,0.0,BGAFUROV
20000309,32.38,11.61,19.55,2.35,0.0,BOKHTAR
20000309,31.06,7.94,17.03,2.45,0.0,DUSHANBE
20000309,34.19,11.12,20.22,3.41,0.0,ISTARAVSHAN
20000309,34.75,9.93,19.98,3.32,0.0,JRASULOV
20000309,38.81,10.98,19.98,4.12,0.0,KHUJAND
20000309,35.56,6.94,20.42,2.57,0.0,KULOB
20000310,54.12,7.96,16.36,3.84,0.01,BGAFUROV
20000310,63.69,8.1,10.33,2.99,0.34,BOKHTAR
20000310,61.81,5.11,9.56,2.61,0.27,DUSHANBE
20000310,56.06,8.33,16.16,4.33,0.01,ISTARAVSHAN
20000310,54.12,7.96,16.36,3.84,0.01,JRASULOV
20000310,56.81,8.91,16.36,3.84,0.03,KHUJAND
20000310,70.12,4.46,13.31,3.22,0.2,KULOB
20000311,59.31,5.57,9.91,2.52,1.2,BGAFUROV
20000311,60.06,8.26,21.25,1.75,0.17,BOKHTAR
20000311,62.62,4.21,15.33,1.62,0.43,DUSHANBE
20000311,63.88,6.17,16.64,3.09,1.25,ISTARAVSHAN
20000311,59.31,5.57,9.91,2.52,1.2,JRASULOV
20000311,67.62,6.14,9.91,3.27,1.18,KHUJAND
20000311,48.94,3.73,20.97,2.1,0.24,KULOB
20000312,37.62,8.34,20.11,3.37,0.0,BGAFUROV
20000312,37.06,9.84,21.82,1.87,0.0,BOKHTAR
20000312,39.0,5.69,18.07,2.35,0.0,DUSHANBE
20000312,37.75,9.23,21.08,3.85,0.0,ISTARAVSHAN
20000312,37.62,8.34,20.11,3.37,0.0,JRASULOV
20000312,44.94,9.31,20.11,3.05,0.0,KHUJAND
20000312,36.44,5.05,22.23,2.4,0.0,KULOB
20000313,44.5,7.14,18.18,2.38,0.0,BGAFUROV
20000313,32.44,10.87,21.71,2.14,0.0,BOKHTAR
20000313,32.56,7.12,18.31,2.54,0.0,DUSHANBE
20000313,50.88,6.7,20.33,2.47,0.0,ISTARAVSHAN
20000313,44.5,7.14,18.18,2.38,0.0,JRASULOV
20000313,59.38,6.51,18.18,2.17,0.0,KHUJAND
20000313,31.38,5.79,21.82,2.86,0.0,KULOB
20000314,38.69,9.79,19.95,3.39,0.0,BGAFUROV
20000314,35.62,12.34,21.7,2.8,0.0,BOKHTAR
20000314,33.44,8.75,17.75,3.48,0.01,DUSHANBE
20000314,42.12,9.9,19.52,3.33,0.0,ISTARAVSHAN
20000314,38.69,9.79,19.95,3.39,0.0,JRASULOV
20000314,51.12,9.84,19.95,2.16,0.0,KHUJAND
20000314,32.94,7.53,21.1,3.42,0.0,KULOB
20000315,55.31,7.83,13.93,2.97,0.33,BGAFUROV
20000315,39.0,12.73,19.45,2.27,0.57,BOKHTAR
20000315,36.56,9.65,16.38,2.56,0.66,DUSHANBE
20000315,59.06,8.12,14.79,3.35,0.32,ISTARAVSHAN
20000315,55.31,7.83,13.93,2.97,0.33,JRASULOV
20000315,65.75,7.87,13.93,2.93,1.09,KHUJAND
20000315,37.75,8.82,20.46,2.83,0.29,KULOB
20000316,83.44,-1.63,6.96,5.52,11.17,BGAFUROV
20000316,65.88,3.54,9.5,3.38,6.95,BOKHTAR
20000316,74.25,-0.35,6.11,3.35,10.22,DUSHANBE
20000316,79.0,-0.63,8.35,5.03,11.58,ISTARAVSHAN
20000316,83.44,-1.63,6.96,5.52,11.17,JRASULOV
20000316,76.94,0.8,6.96,4.66,12.67,KHUJAND
20000316,79.38,-1.59,6.44,3.53,7.39,KULOB
20000317,55.69,-0.35,15.4,2.21,0.05,BGAFUROV
20000317,47.69,4.4,22.78,1.55,0.0,BOKHTAR
20000317,49.81,0.14,15.01,1.91,0.0,DUSHANBE
20000317,57.94,0.02,18.02,2.41,0.05,ISTARAVSHAN
20000317,55.69,-0.35,15.4,2.21,0.05,JRASULOV
20000317,59.38,0.92,15.4,2.49,0.07,KHUJAND
20000317,51.12,-0.2,19.78,2.02,0.0,KULOB
20000318,46.44,1.71,19.41,3.44,0.0,BGAFUROV
20000318,31.31,7.5,23.05,1.63,0.0,BOKHTAR
20000318,34.5,3.01,18.71,2.3,0.0,DUSHANBE
20000318,50.06,2.06,21.27,3.18,0.0,ISTARAVSHAN
20000318,46.44,1.71,19.41,3.44,0.0,JRASULOV
20000318,52.31,2.69,19.41,2.8,0.0,KHUJAND
20000318,35.62,2.44,23.24,2.37,0.0,KULOB
20000319,40.62,4.26,21.78,3.64,0.0,BGAFUROV
20000319,29.62,9.99,23.16,2.0,0.0,BOKHTAR
20000319,31.38,5.86,19.16,2.49,0.0,DUSHANBE
20000319,42.19,4.72,22.55,3.14,0.0,ISTARAVSHAN
20000319,40.62,4.26,21.78,3.64,0.0,JRASULOV
20000319,46.69,4.62,21.78,3.46,0.0,KHUJAND
20000319,29.75,5.01,23.03,2.52,0.0,KULOB
20000320,33.5,6.51,22.97,2.71,0.0,BGAFUROV
20000320,26.19,12.0,23.74,1.95,0.0,BOKHTAR
20000320,26.38,8.16,19.57,2.57,0.0,DUSHANBE
20000320,39.38,5.97,23.24,2.88,0.0,ISTARAVSHAN
20000320,33.5,6.51,22.97,2.71,0.0,JRASULOV
20000320,40.69,6.53,22.97,2.6,0.0,KHUJAND
20000320,23.94,6.93,23.68,2.65,0.0,KULOB
20000321,26.88,9.02,23.18,3.43,0.0,BGAFUROV
20000321,27.81,12.42,23.59,1.98,0.0,BOKHTAR
20000321,26.06,9.03,19.59,2.23,0.0,DUSHANBE
20000321,30.56,9.09,23.01,3.54,0.0,ISTARAVSHAN
20000321,26.88,9.02,23.18,3.43,0.0,JRASULOV
20000321,36.62,8.08,23.18,5.53,0.0,KHUJAND
20000321,25.38,7.71,23.67,2.39,0.0,KULOB
20000322,26.69,11.39,23.01,3.12,0.0,BGAFUROV
20000322,28.44,12.57,24.02,1.88,0.0,BOKHTAR
20000322,26.44,9.33,20.79,2.24,0.0,DUSHANBE
20000322,31.94,10.95,23.31,3.48,0.0,ISTARAVSHAN
20000322,26.69,11.39,23.01,3.12,0.0,JRASULOV
20000322,29.69,11.91,23.01,2.05,0.0,KHUJAND
20000322,27.81,8.06,24.48,2.43,0.0,KULOB
20000323,27.44,13.24,23.22,3.11,0.0,BGAFUROV
20000323,29.19,13.94,22.96,1.83,0.0,BOKHTAR
20000323,26.94,10.66,20.43,2.21,0.0,DUSHANBE
20000323,28.0,14.13,22.46,3.09,0.0,ISTARAVSHAN
20000323,27.44,13.24,23.22,3.11,0.0,JRASULOV
20000323,30.19,13.36,23.22,4.05,0.0,KHUJAND
20000323,26.69,9.48,24.3,2.27,0.0,KULOB
20000324,31.31,16.9,22.55,3.63,0.0,BGAFUROV
20000324,29.75,17.15,21.35,2.28,0.0,BOKHTAR
20000324,28.31,13.4,19.18,2.4,0.0,DUSHANBE
20000324,32.06,18.08,22.1,4.09,0.0,ISTARAVSHAN
20000324,31.31,16.9,22.55,3.63,0.0,JRASULOV
20000324,32.0,16.66,22.55,4.19,0.0,KHUJAND
20000324,32.5,12.52,20.95,2.66,0.0,KULOB
20000325,35.69,20.72,20.3,2.87,0.0,BGAFUROV
20000325,35.69,20.9,22.16,2.86,0.0,BOKHTAR
20000325,35.88,17.53,21.13,2.58,0.0,DUSHANBE
20000325,31.81,22.48,22.27,3.05,0.0,ISTARAVSHAN
20000325,35.69,20.72,20.3,2.87,0.0,JRASULOV
20000325,35.12,20.3,20.3,4.45,0.0,KHUJAND
20000325,35.56,16.49,22.76,2.64,0.0,KULOB
20000326,60.81,13.62,11.53,4.76,2.07,BGAFUROV
20000326,47.5,18.62,15.22,2.91,1.62,BOKHTAR
20000326,49.94,15.78,13.12,3.15,2.58,DUSHANBE
20000326,61.06,14.08,13.67,4.91,2.08,ISTARAVSHAN
20000326,60.81,13.62,11.53,4.76,2.07,JRASULOV
20000326,67.06,13.24,11.53,5.06,4.61,KHUJAND
20000326,46.12,14.53,14.71,3.48,0.91,KULOB
20000327,84.25,4.32,7.68,3.12,7.5,BGAFUROV
20000327,81.81,10.69,4.61,1.38,10.55,BOKHTAR
20000327,85.19,6.75,4.72,1.86,12.72,DUSHANBE
20000327,82.12,5.21,10.66,3.2,7.62,ISTARAVSHAN
20000327,84.25,4.32,7.68,3.12,7.5,JRASULOV
20000327,75.56,7.15,7.68,3.32,3.12,KHUJAND
20000327,83.88,7.52,7.66,2.24,10.71,KULOB
20000328,70.62,5.93,14.9,3.05,0.23,BGAFUROV
20000328,76.81,9.85,5.91,1.56,1.44,BOKHTAR
20000328,75.94,7.32,8.47,1.56,0.78,DUSHANBE
20000328,68.25,6.15,15.97,3.22,0.21,ISTARAVSHAN
20000328,70.62,5.93,14.9,3.05,0.23,JRASULOV
20000328,67.62,7.62,14.9,2.23,0.16,KHUJAND
20000328,79.31,7.26,6.16,1.45,2.97,KULOB
20000329,63.44,8.82,14.56,2.55,0.18,BGAFUROV
20000329,82.06,9.98,3.35,1.74,1.18,BOKHTAR
20000329,78.25,7.75,8.36,1.74,1.29,DUSHANBE
20000329,60.88,9.14,13.87,2.49,0.18,ISTARAVSHAN
20000329,63.44,8.82,14.56,2.55,0.18,JRASULOV
20000329,59.94,10.85,14.56,1.57,0.14,KHUJAND
20000329,85.19,6.56,5.08,1.75,2.54,KULOB
20000330,68.69,9.02,20.31,2.91,0.28,BGAFUROV
20000330,65.19,12.64,23.88,1.44,2.11,BOKHTAR
20000330,68.5,8.7,18.37,2.02,1.87,DUSHANBE
20000330,67.0,10.21,18.3,2.95,0.28,ISTARAVSHAN
20000330,68.69,9.02,20.31,2.91,0.28,JRASULOV
20000330,69.56,10.97,20.31,2.16,0.39,KHUJAND
20000330,68.38,8.23,20.48,1.95,2.02,KULOB
20000331,42.12,12.23,24.56,3.32,0.0,BGAFUROV
20000331,41.94,14.45,25.84,1.99,0.01,BOKHTAR
20000331,45.0,10.26,23.34,2.05,0.0,DUSHANBE
20000331,44.0,13.04,25.76,3.52,0.0,ISTARAVSHAN
20000331,42.12,12.23,24.56,3.32,0.0,JRASULOV
20000331,48.94,13.6,24.56,2.72,0.0,KHUJAND
20000331,38.5,9.89,25.58,2.12,0.08,KULOB
20000401,38.44,13.4,21.44,3.52,0.0,BGAFUROV
20000401,30.5,15.05,25.52,1.73,0.0,BOKHTAR
20000401,31.75,11.23,22.08,2.23,0.0,DUSHANBE
20000401,39.31,14.48,22.22,3.41,0.0,ISTARAVSHAN
20000401,38.44,13.4,21.44,3.52,0.0,JRASULOV
20000401,43.62,14.45,21.44,2.5,0.04,KHUJAND
20000401,33.81,9.8,25.37,2.34,0.0,KULOB
20000402,50.0,11.73,16.88,3.59,1.38,BGAFUROV
20000402,37.56,15.33,24.46,2.67,0.11,BOKHTAR
20000402,37.06,11.73,19.7,2.8,0.64,DUSHANBE
20000402,56.25,11.48,18.11,3.69,1.52,ISTARAVSHAN
20000402,50.0,11.73,16.88,3.59,1.38,JRASULOV
20000402,58.12,12.23,16.88,2.27,0.87,KHUJAND
20000402,38.19,10.52,25.65,3.09,0.03,KULOB
20000403,82.25,6.56,10.5,2.76,11.47,BGAFUROV
20000403,56.19,12.33,21.12,2.81,2.27,BOKHTAR
20000403,63.75,7.83,13.08,2.95,6.43,DUSHANBE
20000403,75.06,8.2,7.33,3.01,11.73,ISTARAVSHAN
20000403,82.25,6.56,10.5,2.76,11.47,JRASULOV
20000403,75.0,9.48,10.5,1.98,11.06,KHUJAND
20000403,64.62,7.05,14.68,2.88,2.37,KULOB
20000404,58.12,8.81,16.37,2.18,0.12,BGAFUROV
20000404,41.19,11.95,23.8,1.68,0.0,BOKHTAR
20000404,47.88,7.47,18.56,2.18,0.01,DUSHANBE
20000404,56.12,9.72,17.76,2.58,0.12,ISTARAVSHAN
20000404,58.12,8.81,16.37,2.18,0.12,JRASULOV
20000404,60.31,10.68,16.37,2.24,0.35,KHUJAND
20000404,49.56,6.46,22.97,2.07,0.0,KULOB
20000405,42.25,10.18,24.43,3.09,0.23,BGAFUROV
20000405,33.62,13.56,25.88,1.6,0.05,BOKHTAR
20000405,37.25,9.19,22.77,2.33,0.14,DUSHANBE
20000405,45.44,10.73,23.31,3.24,0.25,ISTARAVSHAN
20000405,42.25,10.18,24.43,3.09,0.23,JRASULOV
20000405,49.44,11.52,24.43,3.12,0.09,KHUJAND
20000405,33.69,8.34,26.04,2.38,0.05,KULOB
20000406,34.94,13.28,24.45,3.33,0.0,BGAFUROV
20000406,29.81,15.76,24.04,1.81,0.0,BOKHTAR
20000406,30.44,11.4,22.06,2.47,0.0,DUSHANBE
20000406,38.62,13.16,22.38,3.61,0.0,ISTARAVSHAN
20000406,34.94,13.28,24.45,3.33,0.0,JRASULOV
20000406,42.38,13.65,24.45,3.49,0.0,KHUJAND
20000406,27.81,10.91,18.84,2.39,0.0,KULOB
20000407,34.25,14.94,24.91,3.68,0.0,BGAFUROV
20000407,27.0,17.8,26.04,1.93,0.0,BOKHTAR
20000407,28.62,13.48,23.09,2.29,0.0,DUSHANBE
20000407,35.56,15.55,23.85,3.84,0.0,ISTARAVSHAN
20000407,34.25,14.94,24.91,3.68,0.0,JRASULOV
20000407,36.44,16.73,24.91,2.46,0.0,KHUJAND
20000407,28.5,12.5,26.74,2.56,0.0,KULOB
20000408,32.12,17.05,26.09,3.48,0.0,BGAFUROV
20000408,28.5,19.31,26.27,2.03,0.05,BOKHTAR
20000408,29.5,15.26,23.25,2.4,0.03,DUSHANBE
20000408,31.38,18.21,24.96,3.71,0.0,ISTARAVSHAN
20000408,32.12,17.05,26.09,3.48,0.0,JRASULOV
20000408,35.06,18.78,26.09,2.62,0.0,KHUJAND
20000408,32.19,13.93,25.2,2.26,0.39,KULOB
20000409,32.56,19.46,23.69,3.77,0.0,BGAFUROV
20000409,27.5,20.53,26.61,2.15,0.0,BOKHTAR
20000409,30.62,16.57,23.98,2.62,0.0,DUSHANBE
20000409,29.81,21.16,23.93,4.21,0.0,ISTARAVSHAN
20000409,32.56,19.46,23.69,3.77,0.0,JRASULOV
20000409,34.06,20.88,23.69,3.72,0.0,KHUJAND
20000409,30.69,14.74,26.82,2.86,0.06,KULOB
20000410,33.06,20.98,24.57,3.23,0.0,BGAFUROV
20000410,27.38,21.91,27.29,2.14,0.0,BOKHTAR
20000410,30.44,18.18,24.48,2.55,0.0,DUSHANBE
20000410,32.19,22.12,25.42,3.27,0.0,ISTARAVSHAN
20000410,33.06,20.98,24.57,3.23,0.0,JRASULOV
20000410,33.94,23.37,24.57,2.34,0.0,KHUJAND
20000410,28.25,16.12,27.41,2.91,0.0,KULOB
20000411,29.62,23.3,22.57,3.89,0.0,BGAFUROV
20000411,23.69,24.3,26.23,2.05,0.0,BOKHTAR
20000411,27.38,19.98,25.58,2.56,0.0,DUSHANBE
20000411,27.88,24.83,26.22,4.27,0.0,ISTARAVSHAN
20000411,29.62,23.3,22.57,3.89,0.0,JRASULOV
20000411,33.38,24.62,22.57,2.95,0.0,KHUJAND
20000411,24.38,18.78,27.17,2.73,0.0,KULOB
20000412,48.06,18.66,15.75,2.73,0.16,BGAFUROV
20000412,30.31,22.54,24.76,2.41,0.23,BOKHTAR
20000412,37.0,18.17,20.06,2.33,0.59,DUSHANBE
20000412,51.44,19.4,17.64,3.13,0.19,ISTARAVSHAN
20000412,48.06,18.66,15.75,2.73,0.16,JRASULOV
20000412,59.62,18.81,15.75,3.48,0.01,KHUJAND
20000412,28.62,18.76,26.9,2.88,0.13,KULOB
20000413,77.94,13.63,9.87,2.96,6.91,BGAFUROV
20000413,48.5,20.34,14.89,2.98,1.39,BOKHTAR
20000413,61.25,15.27,10.2,2.77,4.19,DUSHANBE
20000413,77.0,14.76,6.13,3.02,7.11,ISTARAVSHAN
20000413,77.94,13.63,9.87,2.96,6.91,JRASULOV
20000413,75.44,15.73,9.87,3.12,5.57,KHUJAND
20000413,54.31,14.89,9.44,3.06,1.46,KULOB
20000414,50.62,15.22,24.87,2.66,0.19,BGAFUROV
20000414,44.12,18.15,26.2,1.59,0.03,BOKHTAR
20000414,54.0,13.12,21.4,2.18,0.09,DUSHANBE
20000414,46.25,16.63,21.33,2.95,0.18,ISTARAVSHAN
20000414,50.62,15.22,24.87,2.66,0.19,JRASULOV
20000414,46.62,17.76,24.87,2.33,0.45,KHUJAND
20000414,47.62,12.66,26.37,2.3,0.6,KULOB
20000415,46.06,15.34,24.94,3.75,0.25,BGAFUROV
20000415,29.81,19.51,24.76,1.83,0.04,BOKHTAR
20000415,37.44,14.96,22.31,2.4,0.08,DUSHANBE
20000415,45.0,16.2,21.53,4.09,0.26,ISTARAVSHAN
20000415,46.06,15.34,24.94,3.75,0.25,JRASULOV
20000415,45.81,17.26,24.94,2.68,0.14,KHUJAND
20000415,33.25,13.46,26.71,2.62,0.04,KULOB
20000416,42.12,16.85,15.88,3.26,0.0,BGAFUROV
20000416,28.25,21.26,23.22,1.93,0.0,BOKHTAR
20000416,34.38,16.93,23.46,2.02,0.0,DUSHANBE
20000416,43.0,17.22,23.32,3.48,0.0,ISTARAVSHAN
20000416,42.12,16.85,15.88,3.26,0.0,JRASULOV
20000416,41.12,18.3,15.88,3.12,0.0,KHUJAND
20000416,30.88,15.73,25.93,2.57,0.0,KULOB
20000417,47.56,17.95,22.5,3.02,0.27,BGAFUROV
20000417,27.62,23.65,15.11,3.29,0.0,BOKHTAR
20000417,33.44,19.19,17.35,2.97,0.01,DUSHANBE
20000417,49.0,18.63,19.23,2.96,0.27,ISTARAVSHAN
20000417,47.56,17.95,22.5,3.02,0.27,JRASULOV
20000417,48.25,19.69,22.5,3.41,0.53,KHUJAND
20000417,35.69,18.01,17.74,3.63,0.01,KULOB
20000418,45.62,18.53,24.64,3.24,1.94,BGAFUROV
20000418,36.06,22.38,23.98,1.41,0.4,BOKHTAR
20000418,42.5,17.42,23.27,2.05,1.23,DUSHANBE
20000418,46.94,18.95,25.54,3.52,2.02,ISTARAVSHAN
20000418,45.62,18.53,24.64,3.24,1.94,JRASULOV
20000418,46.5,20.42,24.64,2.37,1.05,KHUJAND
20000418,42.81,17.19,26.85,2.17,0.33,KULOB
20000419,42.94,19.24,25.92,2.62,0.0,BGAFUROV
20000419,31.62,23.51,18.35,1.71,0.0,BOKHTAR
20000419,39.56,18.68,20.4,2.12,0.0,DUSHANBE
20000419,42.31,20.35,23.34,2.92,0.0,ISTARAVSHAN
20000419,42.94,19.24,25.92,2.62,0.0,JRASULOV
20000419,43.62,20.75,25.92,2.86,0.0,KHUJAND
20000419,42.12,16.75,14.71,2.3,0.03,KULOB
20000420,44.25,18.98,27.42,3.19,0.03,BGAFUROV
20000420,30.31,24.83,27.73,2.14,0.0,BOKHTAR
20000420,36.62,20.54,25.85,2.3,0.01,DUSHANBE
20000420,42.75,19.76,27.05,3.27,0.01,ISTARAVSHAN
20000420,44.25,18.98,27.42,3.19,0.03,JRASULOV
20000420,41.0,21.02,27.42,2.69,0.01,KHUJAND
20000420,40.56,18.32,27.88,2.63,0.02,KULOB
20000421,40.25,18.58,26.5,3.48,0.0,BGAFUROV
20000421,25.06,24.61,27.9,1.88,0.0,BOKHTAR
20000421,31.88,20.05,26.26,2.39,0.0,DUSHANBE
20000421,40.12,19.31,27.45,3.59,0.0,ISTARAVSHAN
20000421,40.25,18.58,26.5,3.48,0.0,JRASULOV
20000421,37.69,20.33,26.5,2.79,0.0,KHUJAND
20000421,31.25,18.45,28.36,2.56,0.0,KULOB
20000422,35.31,20.37,27.66,3.44,0.0,BGAFUROV
20000422,22.0,24.94,27.77,2.33,0.21,BOKHTAR
20000422,28.75,20.33,26.65,2.48,0.12,DUSHANBE
20000422,35.44,20.97,29.34,3.29,0.0,ISTARAVSHAN
20000422,35.31,20.37,27.66,3.44,0.0,JRASULOV
20000422,33.44,21.65,27.66,2.71,0.0,KHUJAND
20000422,28.5,18.86,28.27,3.16,0.15,KULOB
20000423,34.69,20.76,25.1,3.89,0.0,BGAFUROV
20000423,20.38,25.48,26.05,3.19,0.0,BOKHTAR
20000423,25.19,20.94,23.12,3.45,0.0,DUSHANBE
20000423,34.69,21.51,25.08,4.46,0.0,ISTARAVSHAN
20000423,34.69,20.76,25.1,3.89,0.0,JRASULOV
20000423,42.75,19.98,25.1,2.15,0.0,KHUJAND
20000423,28.12,19.1,24.49,4.22,0.04,KULOB
20000424,33.38,20.33,18.35,4.02,0.0,BGAFUROV
20000424,27.88,24.17,20.85,2.16,0.01,BOKHTAR
20000424,37.19,18.98,15.73,2.58,0.0,DUSHANBE
20000424,32.44,21.3,16.18,4.45,0.0,ISTARAVSHAN
20000424,33.38,20.33,18.35,4.02,0.0,JRASULOV
20000424,33.75,21.33,18.35,2.77,0.0,KHUJAND
20000424,37.88,16.71,14.78,2.17,0.1,KULOB
20000425,35.88,19.48,23.71,3.55,0.01,BGAFUROV
20000425,28.12,23.51,25.82,2.88,0.0,BOKHTAR
20000425,35.81,18.78,20.83,3.09,0.01,DUSHANBE
20000425,33.38,20.54,20.48,3.89,0.0,ISTARAVSHAN
20000425,35.88,19.48,23.71,3.55,0.01,JRASULOV
20000425,35.75,21.23,23.71,3.2,0.08,KHUJAND
20000425,29.38,17.62,27.82,3.57,0.0,KULOB
20000426,47.75,16.49,10.39,3.54,0.31,BGAFUROV
20000426,31.0,21.15,11.47,1.88,0.02,BOKHTAR
20000426,40.69,16.19,10.7,2.09,0.07,DUSHANBE
20000426,46.19,17.36,10.31,3.41,0.21,ISTARAVSHAN
20000426,47.75,16.49,10.39,3.54,0.31,JRASULOV
20000426,47.94,18.63,10.39,3.45,0.14,KHUJAND
20000426,38.25,14.15,13.36,1.84,0.1,KULOB
20000427,46.69,17.16,22.93,3.09,0.05,BGAFUROV
20000427,30.62,21.41,13.67,2.65,0.26,BOKHTAR
20000427,38.56,16.98,17.05,2.37,0.47,DUSHANBE
20000427,43.56,18.31,25.34,3.2,0.04,ISTARAVSHAN
20000427,46.69,17.16,22.93,3.09,0.05,JRASULOV
20000427,52.38,18.72,22.93,4.26,0.02,KHUJAND
20000427,38.25,15.11,15.22,2.88,0.22,KULOB
20000428,53.38,15.83,14.85,3.0,1.06,BGAFUROV
20000428,31.25,20.39,20.9,2.52,0.43,BOKHTAR
20000428,38.88,15.51,21.32,2.66,0.62,DUSHANBE
20000428,46.56,17.55,13.6,3.35,1.07,ISTARAVSHAN
20000428,53.38,15.83,14.85,3.0,1.06,JRASULOV
20000428,57.0,18.19,14.85,2.34,2.06,KHUJAND
20000428,42.38,13.75,21.19,2.75,0.36,KULOB
20000429,42.81,16.99,21.31,2.63,0.22,BGAFUROV
20000429,27.38,20.76,27.9,2.35,0.02,BOKHTAR
20000429,40.0,15.47,22.78,2.77,0.12,DUSHANBE
20000429,38.0,18.73,22.03,3.18,0.22,ISTARAVSHAN
20000429,42.81,16.99,21.31,2.63,0.22,JRASULOV
20000429,50.31,19.18,21.31,2.86,0.57,KHUJAND
20000429,37.31,13.36,26.65,2.22,0.01,KULOB
20000430,31.12,19.81,28.72,4.15,0.32,BGAFUROV
20000430,19.56,22.24,30.08,1.81,0.01,BOKHTAR
20000430,26.94,17.86,28.88,2.16,0.03,DUSHANBE
20000430,27.69,21.54,29.42,4.45,0.29,ISTARAVSHAN
20000430,31.12,19.81,28.72,4.15,0.32,JRASULOV
20000430,38.19,21.42,28.72,2.78,0.23,KHUJAND
20000430,24.44,15.84,30.0,2.64,0.02,KULOB
20000501,21.81,23.57,14.01,4.44,0.03,BGAFUROV
20000501,13.69,25.42,27.57,3.21,0.0,BOKHTAR
20000501,20.5,20.47,26.6,3.23,0.0,DUSHANBE
20000501,19.56,25.64,20.67,5.57,0.02,ISTARAVSHAN
20000501,21.81,23.57,14.01,4.44,0.03,JRASULOV
20000501,29.19,23.82,14.01,4.54,0.05,KHUJAND
20000501,19.0,19.26,28.05,3.8,0.0,KULOB
20000502,34.56,20.4,10.37,3.35,0.05,BGAFUROV
20000502,15.44,27.55,22.19,2.74,0.0,BOKHTAR
20000502,22.5,22.9,19.76,2.84,0.0,DUSHANBE
20000502,35.5,20.86,13.39,3.46,0.04,ISTARAVSHAN
20000502,34.56,20.4,10.37,3.35,0.05,JRASULOV
20000502,43.06,20.7,10.37,3.52,0.09,KHUJAND
20000502,22.12,21.26,25.7,3.38,0.0,KULOB
20000503,41.06,20.73,14.93,3.36,0.0,BGAFUROV
20000503,21.31,27.54,22.4,3.41,0.0,BOKHTAR
20000503,27.44,22.87,20.92,3.44,0.0,DUSHANBE
20000503,42.0,21.04,18.12,3.2,0.0,ISTARAVSHAN
20000503,41.06,20.73,14.93,3.36,0.0,JRASULOV
20000503,45.19,22.19,14.93,2.91,0.0,KHUJAND
20000503,31.12,21.48,25.51,3.52,0.0,KULOB
20000504,30.19,24.54,29.51,3.46,0.61,BGAFUROV
20000504,33.94,26.08,29.51,1.94,0.0,BOKHTAR
20000504,40.69,21.17,26.54,2.2,0.01,DUSHANBE
20000504,30.25,25.74,28.35,3.8,0.61,ISTARAVSHAN
20000504,30.19,24.54,29.51,3.46,0.61,JRASULOV
